customer_id,signup_date,segment,industry,country,plan,mrr,contract_length,number_of_users,support_tickets,usage_score,nps_score,churn_date,is_churned,lifetime_months,total_revenue,clv,last_transaction_date,recency_days,transaction_count,avg_transaction_value,cohort_month
CUST_001400,12-12-2021,Enterprise,Retail,Australia,Business,399,1,174,1,37,82,,0,37.2,15009.46,15009.46,12-12-2024,19,37,405.6610811,2021-12
CUST_001401,23-01-2020,Mid-Market,Retail,UK,Professional,149,12,28,3,81,15,,0,60.1,9026.3,9026.3,23-12-2024,8,60,150.4383333,2020-01
CUST_001402,25-03-2022,Startup,Healthcare,USA,Basic,49,1,2,2,81,28,,0,33.7,1728.74,1728.74,25-12-2024,6,34,50.84529412,2022-03
CUST_001403,11-12-2020,Small Business,Finance,Canada,Basic,49,36,8,2,96,-30,16-10-2022,1,22.5,1168.92,1168.92,11-10-2022,812,23,50.8226087,2020-12
CUST_001404,28-10-2020,Mid-Market,Technology,Canada,Business,399,12,40,4,27,10,24-06-2021,1,8,3254.98,3254.98,28-05-2021,1313,8,406.8725,2020-10
CUST_001405,28-12-2020,Small Business,Education,Australia,Professional,149,1,7,2,80,65,,0,48.8,7330.57,7330.57,28-12-2024,3,49,149.6034694,2020-12
CUST_001406,30-01-2021,Small Business,Retail,Canada,Professional,149,12,2,2,47,51,,0,47.7,7312.46,7312.46,28-12-2024,3,48,152.3429167,2021-01
CUST_001407,05-08-2020,Small Business,Finance,UK,Basic,49,1,3,4,62,-72,,0,53.6,2661.99,2661.99,05-12-2024,26,53,50.22622642,2020-08
CUST_001408,20-05-2020,Mid-Market,Healthcare,Australia,Professional,149,24,37,2,51,34,,0,56.2,8508.8,8508.8,20-12-2024,11,56,151.9428571,2020-05
CUST_001409,27-06-2024,Startup,Healthcare,Other,Business,399,12,4,4,45,11,,0,6.2,2737.82,2737.82,27-12-2024,4,7,391.1171429,2024-06
CUST_001410,15-08-2022,Small Business,Education,Canada,Business,399,12,2,3,77,19,,0,29,11703.98,11703.98,15-12-2024,16,29,403.5855172,2022-08
CUST_001411,18-05-2023,Mid-Market,Finance,Australia,Basic,49,24,35,2,98,88,,0,19.8,1002.67,1002.67,18-12-2024,13,20,50.1335,2023-05
CUST_001412,11-09-2022,Startup,Finance,Canada,Professional,149,12,2,1,100,-12,,0,28.1,4297.66,4297.66,11-12-2024,20,28,153.4878571,2022-09
CUST_001413,19-09-2022,Enterprise,Finance,Germany,Basic,49,24,437,3,85,-6,,0,27.8,1388.64,1388.64,19-12-2024,12,28,49.59428571,2022-09
CUST_001414,04-07-2024,Startup,Finance,Germany,Enterprise,999,12,3,4,42,100,,0,6,5914.9,5914.9,04-12-2024,27,6,985.8166667,2024-07
CUST_001415,27-06-2024,Startup,Healthcare,Germany,Professional,149,12,1,1,62,22,,0,6.2,1078.21,1078.21,27-12-2024,4,7,154.03,2024-06
CUST_001416,07-04-2022,Small Business,Technology,USA,Business,399,12,6,2,63,71,,0,33.3,13609.56,13609.56,07-12-2024,24,33,412.4109091,2022-04
CUST_001417,13-11-2021,Startup,Technology,Canada,Business,399,1,3,1,75,37,,0,38.1,14997.32,14997.32,13-12-2024,18,38,394.6663158,2021-11
CUST_001418,23-01-2024,Mid-Market,Manufacturing,Canada,Business,399,1,32,2,79,34,,0,11.4,4933.41,4933.41,23-12-2024,8,12,411.1175,2024-01
CUST_001419,30-09-2022,Startup,Technology,USA,Enterprise,999,1,2,4,55,-4,,0,27.4,28573.08,28573.08,28-12-2024,3,28,1020.467143,2022-09
CUST_001420,21-12-2020,Small Business,Technology,USA,Basic,49,24,5,6,90,75,,0,49,2432.67,2432.67,21-12-2024,10,49,49.64632653,2020-12
CUST_001421,04-10-2022,Small Business,Education,France,Enterprise,999,24,2,1,100,61,,0,27.3,27736.59,27736.59,04-12-2024,27,27,1027.281111,2022-10
CUST_001422,09-09-2023,Startup,Technology,Canada,Business,399,1,1,1,72,13,02-01-2024,1,3.8,1627.62,1627.62,09-12-2023,388,4,406.905,2023-09
CUST_001423,02-03-2023,Startup,Retail,USA,Professional,149,1,1,3,53,30,10-04-2024,1,13.5,2110.54,2110.54,02-04-2024,273,14,150.7528571,2023-03
CUST_001424,06-06-2022,Startup,Healthcare,Australia,Business,399,36,4,3,86,54,,0,31.3,12364.21,12364.21,06-12-2024,25,31,398.8454839,2022-06
CUST_001425,06-05-2020,Mid-Market,Technology,Australia,Business,399,1,46,1,87,-3,,0,56.7,22751.43,22751.43,06-12-2024,25,56,406.2755357,2020-05
CUST_001426,03-02-2023,Startup,Finance,UK,Business,399,12,2,1,78,-36,,0,23.2,9805.86,9805.86,03-12-2024,28,23,426.3417391,2023-02
CUST_001427,05-10-2022,Small Business,Technology,USA,Basic,49,12,8,3,64,34,,0,27.3,1309.5,1309.5,05-12-2024,26,27,48.5,2022-10
CUST_001428,26-08-2021,Startup,Education,Other,Professional,149,24,2,1,93,0,,0,40.8,6056.27,6056.27,26-12-2024,5,41,147.7139024,2021-08
CUST_001429,27-12-2024,Small Business,Finance,Australia,Basic,49,1,6,1,45,65,,0,0.1,45.43,45.43,27-12-2024,4,1,45.43,2024-12
CUST_001430,02-11-2023,Mid-Market,Technology,USA,Business,399,36,18,1,63,18,17-04-2024,1,5.6,2655.62,2655.62,02-04-2024,273,6,442.6033333,2023-11
CUST_001431,10-10-2022,Small Business,Technology,USA,Enterprise,999,12,8,1,100,-22,,0,27.1,28395.46,28395.46,10-12-2024,21,27,1051.683704,2022-10
CUST_001432,20-02-2020,Small Business,Finance,UK,Business,399,1,9,1,64,37,,0,59.2,23563.62,23563.62,20-12-2024,11,59,399.3833898,2020-02
CUST_001433,18-11-2022,Startup,Technology,Germany,Professional,149,12,3,2,65,-19,,0,25.8,3980.84,3980.84,18-12-2024,13,26,153.1092308,2022-11
CUST_001434,25-01-2024,Mid-Market,Healthcare,USA,Business,399,12,14,4,69,48,,0,11.4,4718.78,4718.78,25-12-2024,6,12,393.2316667,2024-01
CUST_001435,12-08-2023,Small Business,Finance,UK,Basic,49,1,3,0,46,-54,,0,16.9,877.26,877.26,12-12-2024,19,17,51.60352941,2023-08
CUST_001436,13-08-2023,Mid-Market,Education,UK,Professional,149,36,34,3,42,30,,0,16.9,2672.92,2672.92,13-12-2024,18,17,157.2305882,2023-08
CUST_001437,15-10-2024,Startup,Finance,Australia,Business,399,1,3,3,54,46,,0,2.6,1189.37,1189.37,15-12-2024,16,3,396.4566667,2024-10
CUST_001438,17-02-2022,Small Business,Manufacturing,UK,Basic,49,24,7,0,61,-18,,0,34.9,1707.79,1707.79,17-12-2024,14,35,48.794,2022-02
CUST_001439,01-12-2023,Enterprise,Real Estate,UK,Basic,49,12,59,5,88,80,,0,13.2,657.03,657.03,01-12-2024,30,13,50.54076923,2023-12
CUST_001440,27-11-2024,Mid-Market,Technology,Other,Business,399,1,43,1,70,-31,,0,1.1,776.45,776.45,27-12-2024,4,2,388.225,2024-11
CUST_001441,24-03-2022,Enterprise,Education,USA,Professional,149,1,317,4,95,42,,0,33.8,5223.1,5223.1,24-12-2024,7,34,153.6205882,2022-03
CUST_001442,24-06-2024,Small Business,Manufacturing,USA,Business,399,12,6,2,75,-33,,0,6.3,2815.12,2815.12,24-12-2024,7,7,402.16,2024-06
CUST_001443,29-11-2023,Mid-Market,Healthcare,France,Basic,49,12,13,2,82,-13,,0,13.3,674.21,674.21,29-12-2024,2,14,48.15785714,2023-11
CUST_001444,01-10-2023,Mid-Market,Other,USA,Basic,49,24,32,0,77,43,18-12-2024,1,14.8,751.81,751.81,01-12-2024,30,15,50.12066667,2023-10
CUST_001445,03-07-2024,Startup,Healthcare,Australia,Professional,149,12,1,1,96,49,,0,6,1021.39,1021.39,03-12-2024,28,6,170.2316667,2024-07
CUST_001446,23-02-2021,Startup,Healthcare,USA,Business,399,12,2,1,66,36,02-08-2022,1,17.5,7554.95,7554.95,23-07-2022,892,18,419.7194444,2021-02
CUST_001447,20-04-2023,Small Business,Education,USA,Professional,149,1,9,0,66,59,,0,20.7,3218.37,3218.37,20-12-2024,11,21,153.2557143,2023-04
CUST_001448,09-09-2022,Startup,Finance,Other,Business,399,36,1,3,43,-20,25-02-2023,1,5.6,2418.26,2418.26,09-02-2023,691,6,403.0433333,2022-09
CUST_001449,04-04-2022,Enterprise,Healthcare,UK,Professional,149,36,293,2,82,-31,,0,33.4,4914.11,4914.11,04-12-2024,27,33,148.9124242,2022-04
CUST_001450,21-10-2022,Small Business,Technology,Germany,Business,399,12,5,2,55,55,,0,26.7,11035.97,11035.97,21-12-2024,10,27,408.7396296,2022-10
CUST_001451,20-07-2021,Small Business,Manufacturing,USA,Basic,49,1,5,1,79,-39,,0,42,2077.77,2077.77,20-12-2024,11,42,49.47071429,2021-07
CUST_001452,05-01-2021,Small Business,Education,USA,Professional,149,24,2,3,68,-18,,0,48.5,7187.27,7187.27,05-12-2024,26,48,149.7347917,2021-01
CUST_001453,24-07-2022,Small Business,Retail,Australia,Basic,49,24,7,4,42,25,,0,29.7,1501.24,1501.24,24-12-2024,7,30,50.04133333,2022-07
CUST_001454,22-10-2021,Small Business,Other,USA,Basic,49,12,5,2,66,41,14-02-2023,1,16,787.8,787.8,22-01-2023,709,16,49.2375,2021-10
CUST_001455,25-12-2023,Small Business,Healthcare,UK,Basic,49,12,2,3,56,41,,0,12.4,635.53,635.53,25-12-2024,6,13,48.88692308,2023-12
CUST_001456,26-08-2022,Small Business,Technology,USA,Basic,49,24,6,5,36,-23,,0,28.6,1456.88,1456.88,26-12-2024,5,29,50.23724138,2022-08
CUST_001457,25-08-2023,Mid-Market,Manufacturing,USA,Enterprise,999,1,10,4,71,30,,0,16.5,17499.38,17499.38,25-12-2024,6,17,1029.375294,2023-08
CUST_001458,06-03-2023,Mid-Market,Manufacturing,France,Basic,49,12,14,3,99,-12,,0,22.2,1075.85,1075.85,06-12-2024,25,22,48.90227273,2023-03
CUST_001459,20-07-2020,Mid-Market,Technology,France,Basic,49,1,23,0,45,44,,0,54.2,2630.88,2630.88,20-12-2024,11,54,48.72,2020-07
CUST_001460,30-12-2023,Mid-Market,Technology,Germany,Business,399,1,34,4,11,36,24-12-2024,1,12,5034.73,5034.73,29-11-2024,32,12,419.5608333,2023-12
CUST_001461,08-11-2020,Small Business,Education,Germany,Professional,149,36,7,1,100,64,,0,50.5,7600.77,7600.77,08-12-2024,23,50,152.0154,2020-11
CUST_001462,26-04-2020,Mid-Market,Other,UK,Professional,149,12,39,3,32,20,,0,57,8691.63,8691.63,26-12-2024,5,57,152.4847368,2020-04
CUST_001463,16-08-2024,Startup,Retail,UK,Professional,149,24,3,0,100,11,,0,4.6,766.41,766.41,16-12-2024,15,5,153.282,2024-08
CUST_001464,25-07-2022,Mid-Market,Healthcare,Germany,Professional,149,12,49,1,91,99,,0,29.7,4603.13,4603.13,25-12-2024,6,30,153.4376667,2022-07
CUST_001465,28-07-2021,Mid-Market,Other,USA,Basic,49,24,17,2,66,-43,07-07-2023,1,23.6,1198.22,1198.22,28-06-2023,552,24,49.92583333,2021-07
CUST_001466,31-08-2020,Small Business,Real Estate,USA,Basic,49,12,6,3,52,100,,0,52.8,2661.54,2661.54,28-12-2024,3,53,50.21773585,2020-08
CUST_001467,20-06-2021,Enterprise,Finance,Other,Business,399,1,422,5,87,21,,0,43,17291.06,17291.06,20-12-2024,11,43,402.1176744,2021-06
CUST_001468,13-06-2024,Small Business,Education,USA,Basic,49,24,6,1,68,-25,,0,6.7,352.58,352.58,13-12-2024,18,7,50.36857143,2024-06
CUST_001469,15-03-2020,Small Business,Education,USA,Basic,49,1,3,3,100,5,,0,58.4,2909.49,2909.49,15-12-2024,16,58,50.16362069,2020-03
CUST_001470,20-01-2021,Mid-Market,Other,Canada,Professional,149,12,41,4,75,62,27-04-2021,1,3.2,560.47,560.47,20-04-2021,1351,4,140.1175,2021-01
CUST_001471,18-05-2023,Enterprise,Education,Germany,Basic,49,12,478,2,100,61,05-06-2024,1,12.8,647.86,647.86,18-05-2024,227,13,49.83538462,2023-05
CUST_001472,19-04-2021,Small Business,Retail,UK,Professional,149,1,5,0,81,100,,0,45.1,6821.78,6821.78,19-12-2024,12,45,151.5951111,2021-04
CUST_001473,21-02-2021,Enterprise,Retail,USA,Business,399,1,129,4,91,36,,0,47,19235.1,19235.1,21-12-2024,10,47,409.2574468,2021-02
CUST_001474,12-12-2020,Mid-Market,Finance,Other,Enterprise,999,24,24,0,72,41,,0,49.3,50439.39,50439.39,12-12-2024,19,49,1029.375306,2020-12
CUST_001475,01-04-2024,Mid-Market,Retail,Germany,Business,399,12,24,1,63,65,,0,9.1,3782.12,3782.12,01-12-2024,30,9,420.2355556,2024-04
CUST_001476,01-10-2021,Mid-Market,Education,Australia,Basic,49,12,38,2,56,-49,,0,39.6,1986.34,1986.34,01-12-2024,30,39,50.93179487,2021-10
CUST_001477,27-07-2022,Small Business,Other,USA,Enterprise,999,12,6,0,46,25,,0,29.6,30091.85,30091.85,27-12-2024,4,30,1003.061667,2022-07
CUST_001478,12-08-2022,Small Business,Finance,USA,Professional,149,12,4,3,62,37,,0,29.1,4499.95,4499.95,12-12-2024,19,29,155.1706897,2022-08
CUST_001479,25-05-2022,Small Business,Retail,USA,Basic,49,24,8,2,44,-30,,0,31.7,1601.54,1601.54,25-12-2024,6,32,50.048125,2022-05
CUST_001480,01-02-2022,Mid-Market,Finance,USA,Professional,149,24,31,2,56,24,,0,35.5,5311.14,5311.14,01-12-2024,30,35,151.7468571,2022-02
CUST_001481,17-04-2023,Mid-Market,Retail,USA,Business,399,1,16,1,69,4,,0,20.8,8655.28,8655.28,17-12-2024,14,21,412.1561905,2023-04
CUST_001482,20-04-2023,Startup,Retail,USA,Basic,49,12,4,2,75,25,,0,20.7,1060.98,1060.98,20-12-2024,11,21,50.52285714,2023-04
CUST_001483,25-10-2021,Small Business,Technology,UK,Professional,149,12,8,1,92,96,,0,38.8,5805.86,5805.86,25-12-2024,6,39,148.8682051,2021-10
CUST_001484,25-01-2020,Startup,Finance,Germany,Business,399,12,1,1,70,100,,0,60.1,24266.1,24266.1,25-12-2024,6,60,404.435,2020-01
CUST_001485,18-04-2023,Small Business,Technology,France,Basic,49,12,9,1,74,25,,0,20.8,1071.35,1071.35,18-12-2024,13,21,51.01666667,2023-04
CUST_001486,10-12-2021,Small Business,Technology,USA,Business,399,12,7,2,60,49,,0,37.2,15409.33,15409.33,10-12-2024,21,37,416.4683784,2021-12
CUST_001487,04-03-2024,Small Business,Education,UK,Professional,149,1,2,1,65,73,,0,10.1,1580.97,1580.97,04-12-2024,27,10,158.097,2024-03
CUST_001488,30-03-2023,Mid-Market,Healthcare,USA,Professional,149,12,18,2,66,45,,0,21.4,3272.79,3272.79,29-12-2024,2,22,148.7631818,2023-03
CUST_001489,25-06-2020,Small Business,Healthcare,UK,Basic,49,1,3,0,100,-31,18-11-2020,1,4.9,238.65,238.65,25-10-2020,1528,5,47.73,2020-06
CUST_001490,11-10-2020,Small Business,Technology,UK,Professional,149,1,7,2,73,31,,0,51.4,7862.26,7862.26,11-12-2024,20,51,154.1619608,2020-10
CUST_001491,03-03-2020,Mid-Market,Technology,UK,Professional,149,36,43,1,41,6,06-02-2021,1,11.3,1863.16,1863.16,03-02-2021,1427,12,155.2633333,2020-03
CUST_001492,29-09-2022,Mid-Market,Manufacturing,Australia,Business,399,12,41,0,69,62,,0,27.5,11479.86,11479.86,28-12-2024,3,28,409.995,2022-09
CUST_001493,23-10-2021,Startup,Finance,France,Enterprise,999,12,1,0,48,5,,0,38.8,40095.82,40095.82,23-12-2024,8,39,1028.097949,2021-10
CUST_001494,27-10-2021,Startup,Real Estate,Canada,Enterprise,999,1,4,3,51,32,,0,38.7,39612.16,39612.16,27-12-2024,4,39,1015.69641,2021-10
CUST_001495,04-06-2020,Small Business,Healthcare,Australia,Basic,49,24,3,1,66,41,,0,55.7,2727.24,2727.24,04-12-2024,27,55,49.58618182,2020-06
CUST_001496,01-02-2024,Mid-Market,Healthcare,Germany,Basic,49,1,14,2,73,-5,,0,11.1,560.02,560.02,01-12-2024,30,11,50.91090909,2024-02
CUST_001497,08-12-2022,Mid-Market,Healthcare,France,Professional,149,12,49,1,72,-15,,0,25.1,3731.76,3731.76,08-12-2024,23,25,149.2704,2022-12
CUST_001498,24-08-2022,Small Business,Manufacturing,Canada,Business,399,12,8,4,51,-18,26-12-2023,1,16.3,6877.69,6877.69,24-12-2023,373,17,404.57,2022-08
CUST_001499,28-04-2022,Mid-Market,Retail,UK,Enterprise,999,24,14,3,34,96,02-09-2023,1,16.4,17073.74,17073.74,28-08-2023,491,17,1004.337647,2022-04
CUST_001500,12-01-2023,Startup,Real Estate,Germany,Business,399,24,3,3,62,55,,0,24,9673.63,9673.63,12-12-2024,19,24,403.0679167,2023-01
CUST_001501,16-10-2023,Mid-Market,Retail,USA,Professional,149,1,17,1,63,29,,0,14.7,2232.84,2232.84,16-12-2024,15,15,148.856,2023-10
CUST_001502,19-11-2021,Small Business,Finance,Germany,Basic,49,24,2,2,63,67,22-03-2022,1,4.1,241.67,241.67,19-03-2022,1018,5,48.334,2021-11
CUST_001503,27-05-2020,Small Business,Education,Other,Business,399,24,3,2,69,79,,0,56,22613.84,22613.84,27-12-2024,4,56,403.8185714,2020-05
CUST_001504,11-07-2024,Startup,Other,Germany,Basic,49,36,3,1,56,28,,0,5.8,302.03,302.03,11-12-2024,20,6,50.33833333,2024-07
CUST_001505,07-12-2020,Small Business,Healthcare,USA,Basic,49,36,5,2,83,45,,0,49.5,2438.94,2438.94,07-12-2024,24,49,49.77428571,2020-12
CUST_001506,20-04-2021,Small Business,Technology,USA,Business,399,12,4,3,78,2,,0,45,18085.35,18085.35,20-12-2024,11,45,401.8966667,2021-04
CUST_001507,22-12-2022,Startup,Retail,France,Professional,149,24,3,3,81,98,,0,24.7,3759.59,3759.59,22-12-2024,9,25,150.3836,2022-12
CUST_001508,20-09-2024,Enterprise,Finance,Other,Basic,49,12,435,1,94,31,,0,3.4,196.32,196.32,20-12-2024,11,4,49.08,2024-09
CUST_001509,15-10-2023,Startup,Other,USA,Professional,149,12,1,3,74,76,,0,14.8,2305.75,2305.75,15-12-2024,16,15,153.7166667,2023-10
CUST_001510,14-07-2021,Mid-Market,Finance,Australia,Basic,49,1,11,0,66,79,,0,42.2,2102.66,2102.66,14-12-2024,17,42,50.06333333,2021-07
CUST_001511,22-11-2020,Startup,Technology,Australia,Professional,149,1,1,1,62,36,,0,50,7481.78,7481.78,22-12-2024,9,50,149.6356,2020-11
CUST_001512,27-11-2024,Small Business,Other,USA,Basic,49,1,3,2,79,75,,0,1.1,98.53,98.53,27-12-2024,4,2,49.265,2024-11
CUST_001513,25-10-2024,Mid-Market,Education,Australia,Business,399,36,12,0,66,-21,,0,2.2,1143.67,1143.67,25-12-2024,6,3,381.2233333,2024-10
CUST_001514,10-03-2023,Startup,Technology,USA,Professional,149,1,1,1,28,14,30-07-2024,1,16.9,2537.14,2537.14,10-07-2024,174,17,149.2435294,2023-03
CUST_001515,16-09-2022,Enterprise,Real Estate,Canada,Professional,149,1,352,1,53,64,,0,27.9,4278.93,4278.93,16-12-2024,15,28,152.8189286,2022-09
CUST_001516,02-08-2020,Mid-Market,Healthcare,UK,Basic,49,12,38,1,94,15,,0,53.7,2680.67,2680.67,02-12-2024,29,53,50.57867925,2020-08
CUST_001517,10-03-2021,Small Business,Healthcare,Germany,Basic,49,12,6,2,27,78,,0,46.4,2238.14,2238.14,10-12-2024,21,46,48.65521739,2021-03
CUST_001518,09-08-2022,Small Business,Real Estate,Germany,Business,399,36,4,3,71,46,,0,29.2,11679.33,11679.33,09-12-2024,22,29,402.7355172,2022-08
CUST_001519,23-12-2021,Small Business,Finance,UK,Business,399,12,7,3,75,100,,0,36.8,14671.64,14671.64,23-12-2024,8,37,396.5308108,2021-12
CUST_001520,03-09-2023,Enterprise,Technology,Australia,Basic,49,1,237,3,63,26,,0,16.2,778.33,778.33,03-12-2024,28,16,48.645625,2023-09
CUST_001521,01-02-2020,Mid-Market,Healthcare,France,Professional,149,36,10,2,51,30,,0,59.8,8897.76,8897.76,01-12-2024,30,59,150.8094915,2020-02
CUST_001522,31-10-2021,Mid-Market,Manufacturing,France,Business,399,1,46,0,43,41,,0,38.6,15819.66,15819.66,28-12-2024,3,39,405.6323077,2021-10
CUST_001523,11-10-2020,Mid-Market,Technology,UK,Professional,149,36,41,2,68,62,,0,51.4,7843.16,7843.16,11-12-2024,20,51,153.787451,2020-10
CUST_001524,21-08-2023,Small Business,Retail,USA,Basic,49,1,2,2,58,-21,,0,16.6,841.35,841.35,21-12-2024,10,17,49.49117647,2023-08
CUST_001525,04-03-2021,Startup,Manufacturing,UK,Professional,149,24,4,1,95,30,,0,46.6,7092.7,7092.7,04-12-2024,27,46,154.1891304,2021-03
CUST_001526,09-02-2024,Startup,Healthcare,Australia,Professional,149,1,4,1,74,38,,0,10.9,1747.54,1747.54,09-12-2024,22,11,158.8672727,2024-02
CUST_001527,12-10-2020,Startup,Manufacturing,USA,Basic,49,36,1,3,57,19,,0,51.4,2543.63,2543.63,12-12-2024,19,51,49.87509804,2020-10
CUST_001528,13-03-2023,Mid-Market,Real Estate,Other,Basic,49,1,19,1,70,38,,0,22,1101.83,1101.83,13-12-2024,18,22,50.08318182,2023-03
CUST_001529,18-12-2023,Small Business,Finance,France,Professional,149,1,6,3,51,3,,0,12.6,1940.2,1940.2,18-12-2024,13,13,149.2461538,2023-12
CUST_001530,08-11-2022,Mid-Market,Healthcare,Germany,Enterprise,999,24,46,1,61,-35,,0,26.1,26971.86,26971.86,08-12-2024,23,26,1037.379231,2022-11
CUST_001531,18-01-2020,Mid-Market,Healthcare,Germany,Professional,149,1,11,3,29,19,,0,60.3,9058.96,9058.96,18-12-2024,13,60,150.9826667,2020-01
CUST_001532,07-02-2022,Small Business,Retail,Canada,Basic,49,24,7,2,57,-41,28-03-2023,1,13.8,686.16,686.16,07-03-2023,665,14,49.01142857,2022-02
CUST_001533,12-08-2021,Enterprise,Real Estate,Germany,Professional,149,24,109,1,75,31,,0,41.2,5986.75,5986.75,12-12-2024,19,41,146.0182927,2021-08
CUST_001534,26-10-2023,Mid-Market,Healthcare,UK,Basic,49,12,47,3,61,-19,14-05-2024,1,6.7,345.85,345.85,26-04-2024,249,7,49.40714286,2023-10
CUST_001535,13-04-2023,Startup,Healthcare,Australia,Basic,49,12,1,2,82,66,,0,20.9,1070.28,1070.28,13-12-2024,18,21,50.96571429,2023-04
CUST_001536,06-10-2022,Small Business,Finance,Germany,Professional,149,36,2,3,90,6,,0,27.2,4076.21,4076.21,06-12-2024,25,27,150.9707407,2022-10
CUST_001537,12-07-2020,Small Business,Retail,France,Enterprise,999,24,6,0,79,81,18-03-2021,1,8.3,9136.1,9136.1,12-03-2021,1390,9,1015.122222,2020-07
CUST_001538,16-05-2021,Enterprise,Technology,France,Business,399,12,473,0,100,10,,0,44.2,17827.81,17827.81,16-12-2024,15,44,405.1775,2021-05
CUST_001539,14-09-2022,Mid-Market,Education,USA,Basic,49,1,43,5,85,57,,0,28,1410.78,1410.78,14-12-2024,17,28,50.385,2022-09
CUST_001540,10-02-2023,Startup,Healthcare,USA,Business,399,1,1,2,65,39,06-11-2024,1,21.2,8348.24,8348.24,10-10-2024,82,21,397.5352381,2023-02
CUST_001541,23-04-2020,Mid-Market,Manufacturing,France,Basic,49,1,13,2,60,64,,0,57.1,2861.15,2861.15,23-12-2024,8,57,50.19561404,2020-04
CUST_001542,30-05-2023,Small Business,Finance,USA,Basic,49,12,2,4,56,32,,0,19.4,985.75,985.75,29-12-2024,2,20,49.2875,2023-05
CUST_001543,28-08-2024,Enterprise,Retail,Canada,Enterprise,999,24,63,1,50,81,,0,4.2,5910.96,5910.96,28-12-2024,3,5,1182.192,2024-08
CUST_001544,04-08-2022,Small Business,Technology,UK,Enterprise,999,24,6,1,71,34,,0,29.3,29691.95,29691.95,04-12-2024,27,29,1023.860345,2022-08
CUST_001545,10-04-2022,Enterprise,Manufacturing,USA,Basic,49,24,191,2,57,53,01-04-2024,1,24.1,1169.07,1169.07,10-03-2024,296,24,48.71125,2022-04
CUST_001546,25-07-2024,Startup,Technology,USA,Basic,49,12,4,3,38,-5,,0,5.3,288.65,288.65,25-12-2024,6,6,48.10833333,2024-07
CUST_001547,11-07-2023,Startup,Technology,France,Basic,49,12,4,2,80,63,,0,18,885.04,885.04,11-12-2024,20,18,49.16888889,2023-07
CUST_001548,13-07-2022,Startup,Finance,Canada,Professional,149,24,1,2,53,100,,0,30.1,4621.62,4621.62,13-12-2024,18,30,154.054,2022-07
CUST_001549,24-02-2020,Mid-Market,Manufacturing,UK,Business,399,24,32,3,34,32,,0,59.1,23564.85,23564.85,24-12-2024,7,59,399.4042373,2020-02
CUST_001550,24-07-2024,Startup,Technology,Other,Basic,49,12,2,0,87,-1,,0,5.3,288.33,288.33,24-12-2024,7,6,48.055,2024-07
CUST_001551,10-03-2022,Small Business,Technology,USA,Professional,149,1,4,1,88,-12,,0,34.2,5052.28,5052.28,10-12-2024,21,34,148.5964706,2022-03
CUST_001552,16-02-2022,Small Business,Education,USA,Basic,49,12,5,4,42,-25,,0,35,1732.75,1732.75,16-12-2024,15,35,49.50714286,2022-02
CUST_001553,21-01-2024,Small Business,Education,France,Basic,49,12,4,2,54,-20,,0,11.5,599.76,599.76,21-12-2024,10,12,49.98,2024-01
CUST_001554,10-06-2020,Enterprise,Technology,France,Business,399,1,410,6,48,0,,0,55.5,21542.42,21542.42,10-12-2024,21,55,391.6803636,2020-06
CUST_001555,04-11-2023,Mid-Market,Retail,UK,Business,399,12,33,6,52,-31,,0,14.1,5562.69,5562.69,04-12-2024,27,14,397.335,2023-11
CUST_001556,27-03-2020,Small Business,Finance,Other,Basic,49,1,7,2,23,43,09-11-2020,1,7.6,391.54,391.54,27-10-2020,1526,8,48.9425,2020-03
CUST_001557,24-02-2020,Mid-Market,Retail,Other,Basic,49,36,37,1,56,0,,0,59.1,2910.4,2910.4,24-12-2024,7,59,49.32881356,2020-02
